,ownerincome,housholdincome,ownerid,houseid,
1789,952892,540801,79,2117,"insert into income (ownerid, houseid, familyincome, householdincome) values (79,2117,952892,540801);"
1790,872893,1088107,569,965,"insert into income (ownerid, houseid, familyincome, householdincome) values (569,965,872893,1088107);"
1791,626478,777984,175,2325,"insert into income (ownerid, houseid, familyincome, householdincome) values (175,2325,626478,777984);"
1792,618390,988629,189,1971,"insert into income (ownerid, houseid, familyincome, householdincome) values (189,1971,618390,988629);"
1793,897062,559029,350,1322,"insert into income (ownerid, houseid, familyincome, householdincome) values (350,1322,897062,559029);"
1794,640845,1160909,453,112,"insert into income (ownerid, houseid, familyincome, householdincome) values (453,112,640845,1160909);"
1795,456644,868094,546,2105,"insert into income (ownerid, houseid, familyincome, householdincome) values (546,2105,456644,868094);"
1796,414886,580334,786,1516,"insert into income (ownerid, houseid, familyincome, householdincome) values (786,1516,414886,580334);"
1797,765302,594619,729,2201,"insert into income (ownerid, houseid, familyincome, householdincome) values (729,2201,765302,594619);"
1798,850792,755057,157,1894,"insert into income (ownerid, houseid, familyincome, householdincome) values (157,1894,850792,755057);"
1799,953656,603511,726,2005,"insert into income (ownerid, houseid, familyincome, householdincome) values (726,2005,953656,603511);"
1800,594801,1048774,496,224,"insert into income (ownerid, houseid, familyincome, householdincome) values (496,224,594801,1048774);"
1801,918662,1014939,304,1727,"insert into income (ownerid, houseid, familyincome, householdincome) values (304,1727,918662,1014939);"
1802,700399,742221,238,181,"insert into income (ownerid, houseid, familyincome, householdincome) values (238,181,700399,742221);"
1803,428680,853163,339,2407,"insert into income (ownerid, houseid, familyincome, householdincome) values (339,2407,428680,853163);"
1804,375676,1036424,27,2141,"insert into income (ownerid, houseid, familyincome, householdincome) values (27,2141,375676,1036424);"
1805,795233,678576,87,2223,"insert into income (ownerid, houseid, familyincome, householdincome) values (87,2223,795233,678576);"
1806,353711,1020834,22,1386,"insert into income (ownerid, houseid, familyincome, householdincome) values (22,1386,353711,1020834);"
1807,938661,1004696,436,628,"insert into income (ownerid, houseid, familyincome, householdincome) values (436,628,938661,1004696);"
1808,593426,771439,470,441,"insert into income (ownerid, houseid, familyincome, householdincome) values (470,441,593426,771439);"
1809,454989,713539,537,2344,"insert into income (ownerid, houseid, familyincome, householdincome) values (537,2344,454989,713539);"
1810,409367,1137740,911,565,"insert into income (ownerid, houseid, familyincome, householdincome) values (911,565,409367,1137740);"
1811,906334,1054814,74,1448,"insert into income (ownerid, houseid, familyincome, householdincome) values (74,1448,906334,1054814);"
1812,721107,1115556,423,2296,"insert into income (ownerid, houseid, familyincome, householdincome) values (423,2296,721107,1115556);"
1813,943323,504054,192,1478,"insert into income (ownerid, houseid, familyincome, householdincome) values (192,1478,943323,504054);"
1814,603115,540715,972,1965,"insert into income (ownerid, houseid, familyincome, householdincome) values (972,1965,603115,540715);"
1815,447693,1100677,289,1073,"insert into income (ownerid, houseid, familyincome, householdincome) values (289,1073,447693,1100677);"
1816,457297,1144431,589,1693,"insert into income (ownerid, houseid, familyincome, householdincome) values (589,1693,457297,1144431);"
1817,692606,657576,247,1773,"insert into income (ownerid, houseid, familyincome, householdincome) values (247,1773,692606,657576);"
1818,679450,1049794,548,2461,"insert into income (ownerid, houseid, familyincome, householdincome) values (548,2461,679450,1049794);"
1819,770520,877883,178,2197,"insert into income (ownerid, houseid, familyincome, householdincome) values (178,2197,770520,877883);"
1820,323059,951688,762,1016,"insert into income (ownerid, houseid, familyincome, householdincome) values (762,1016,323059,951688);"
1821,732043,748785,576,2128,"insert into income (ownerid, houseid, familyincome, householdincome) values (576,2128,732043,748785);"
1822,754901,565182,656,205,"insert into income (ownerid, houseid, familyincome, householdincome) values (656,205,754901,565182);"
1823,463052,958257,180,652,"insert into income (ownerid, houseid, familyincome, householdincome) values (180,652,463052,958257);"
1824,672584,584505,935,1480,"insert into income (ownerid, houseid, familyincome, householdincome) values (935,1480,672584,584505);"
1825,864268,693402,277,494,"insert into income (ownerid, houseid, familyincome, householdincome) values (277,494,864268,693402);"
1826,518398,1095959,286,2047,"insert into income (ownerid, houseid, familyincome, householdincome) values (286,2047,518398,1095959);"
1827,856183,781857,140,2326,"insert into income (ownerid, houseid, familyincome, householdincome) values (140,2326,856183,781857);"
1828,776847,913225,750,300,"insert into income (ownerid, houseid, familyincome, householdincome) values (750,300,776847,913225);"
1829,328379,700794,650,1847,"insert into income (ownerid, houseid, familyincome, householdincome) values (650,1847,328379,700794);"
1830,634694,1115676,22,74,"insert into income (ownerid, houseid, familyincome, householdincome) values (22,74,634694,1115676);"
1831,756368,560526,194,1865,"insert into income (ownerid, houseid, familyincome, householdincome) values (194,1865,756368,560526);"
1832,829076,1024072,243,239,"insert into income (ownerid, houseid, familyincome, householdincome) values (243,239,829076,1024072);"
1833,338131,706631,424,749,"insert into income (ownerid, houseid, familyincome, householdincome) values (424,749,338131,706631);"
1834,652055,641963,178,1202,"insert into income (ownerid, houseid, familyincome, householdincome) values (178,1202,652055,641963);"
1835,724123,780914,329,2038,"insert into income (ownerid, houseid, familyincome, householdincome) values (329,2038,724123,780914);"
1836,625530,569779,458,2311,"insert into income (ownerid, houseid, familyincome, householdincome) values (458,2311,625530,569779);"
1837,540447,678269,588,590,"insert into income (ownerid, houseid, familyincome, householdincome) values (588,590,540447,678269);"
1838,821143,562568,827,167,"insert into income (ownerid, houseid, familyincome, householdincome) values (827,167,821143,562568);"
1839,613778,1178685,381,1745,"insert into income (ownerid, houseid, familyincome, householdincome) values (381,1745,613778,1178685);"
1840,808524,1059071,29,1956,"insert into income (ownerid, houseid, familyincome, householdincome) values (29,1956,808524,1059071);"
1841,711714,759034,521,35,"insert into income (ownerid, houseid, familyincome, householdincome) values (521,35,711714,759034);"
1842,891635,505653,539,440,"insert into income (ownerid, houseid, familyincome, householdincome) values (539,440,891635,505653);"
1843,847894,835635,153,1285,"insert into income (ownerid, houseid, familyincome, householdincome) values (153,1285,847894,835635);"
1844,436319,578422,465,1827,"insert into income (ownerid, houseid, familyincome, householdincome) values (465,1827,436319,578422);"
1845,309980,810320,720,1261,"insert into income (ownerid, houseid, familyincome, householdincome) values (720,1261,309980,810320);"
1846,376538,846530,7,379,"insert into income (ownerid, houseid, familyincome, householdincome) values (7,379,376538,846530);"
1847,497695,1119614,116,864,"insert into income (ownerid, houseid, familyincome, householdincome) values (116,864,497695,1119614);"
1848,341065,1145117,232,539,"insert into income (ownerid, houseid, familyincome, householdincome) values (232,539,341065,1145117);"
1849,955332,701444,945,1019,"insert into income (ownerid, houseid, familyincome, householdincome) values (945,1019,955332,701444);"
1850,405095,1017402,675,1392,"insert into income (ownerid, houseid, familyincome, householdincome) values (675,1392,405095,1017402);"
1851,443512,1134276,394,1001,"insert into income (ownerid, houseid, familyincome, householdincome) values (394,1001,443512,1134276);"
1852,987358,899867,131,2155,"insert into income (ownerid, houseid, familyincome, householdincome) values (131,2155,987358,899867);"
1853,493284,1121626,277,1858,"insert into income (ownerid, houseid, familyincome, householdincome) values (277,1858,493284,1121626);"
1854,347236,691567,47,821,"insert into income (ownerid, houseid, familyincome, householdincome) values (47,821,347236,691567);"
1855,691986,1063496,306,1146,"insert into income (ownerid, houseid, familyincome, householdincome) values (306,1146,691986,1063496);"
1856,758454,951510,814,1845,"insert into income (ownerid, houseid, familyincome, householdincome) values (814,1845,758454,951510);"
1857,950235,745082,845,1041,"insert into income (ownerid, houseid, familyincome, householdincome) values (845,1041,950235,745082);"
1858,702009,1010390,412,1220,"insert into income (ownerid, houseid, familyincome, householdincome) values (412,1220,702009,1010390);"
1859,758359,816287,499,701,"insert into income (ownerid, houseid, familyincome, householdincome) values (499,701,758359,816287);"
1860,382912,1074313,884,1456,"insert into income (ownerid, houseid, familyincome, householdincome) values (884,1456,382912,1074313);"
1861,941211,818816,678,895,"insert into income (ownerid, houseid, familyincome, householdincome) values (678,895,941211,818816);"
1862,488003,978470,984,2099,"insert into income (ownerid, houseid, familyincome, householdincome) values (984,2099,488003,978470);"
1863,923004,1041313,284,1034,"insert into income (ownerid, houseid, familyincome, householdincome) values (284,1034,923004,1041313);"
1864,871360,790442,273,55,"insert into income (ownerid, houseid, familyincome, householdincome) values (273,55,871360,790442);"
1865,585089,1080734,187,491,"insert into income (ownerid, houseid, familyincome, householdincome) values (187,491,585089,1080734);"
1866,904907,1159981,567,1274,"insert into income (ownerid, houseid, familyincome, householdincome) values (567,1274,904907,1159981);"
1867,320787,549466,936,1403,"insert into income (ownerid, houseid, familyincome, householdincome) values (936,1403,320787,549466);"
1868,631606,1106812,931,2392,"insert into income (ownerid, houseid, familyincome, householdincome) values (931,2392,631606,1106812);"
1869,537736,551573,867,1639,"insert into income (ownerid, houseid, familyincome, householdincome) values (867,1639,537736,551573);"
1870,762469,1110548,613,885,"insert into income (ownerid, houseid, familyincome, householdincome) values (613,885,762469,1110548);"
1871,869636,992423,537,873,"insert into income (ownerid, houseid, familyincome, householdincome) values (537,873,869636,992423);"
1872,946631,1126033,51,2197,"insert into income (ownerid, houseid, familyincome, householdincome) values (51,2197,946631,1126033);"
1873,948802,536412,784,1706,"insert into income (ownerid, houseid, familyincome, householdincome) values (784,1706,948802,536412);"
1874,818347,787627,444,1145,"insert into income (ownerid, houseid, familyincome, householdincome) values (444,1145,818347,787627);"
1875,836768,1003779,972,2280,"insert into income (ownerid, houseid, familyincome, householdincome) values (972,2280,836768,1003779);"
1876,836233,561114,729,826,"insert into income (ownerid, houseid, familyincome, householdincome) values (729,826,836233,561114);"
1877,819700,1179118,938,31,"insert into income (ownerid, houseid, familyincome, householdincome) values (938,31,819700,1179118);"
1878,641915,1138677,136,1472,"insert into income (ownerid, houseid, familyincome, householdincome) values (136,1472,641915,1138677);"
1879,862457,688511,116,1672,"insert into income (ownerid, houseid, familyincome, householdincome) values (116,1672,862457,688511);"
1880,321617,1016027,711,384,"insert into income (ownerid, houseid, familyincome, householdincome) values (711,384,321617,1016027);"
1881,419006,748500,963,579,"insert into income (ownerid, houseid, familyincome, householdincome) values (963,579,419006,748500);"
1882,464766,1064689,819,2094,"insert into income (ownerid, houseid, familyincome, householdincome) values (819,2094,464766,1064689);"
1883,906042,1159598,217,759,"insert into income (ownerid, houseid, familyincome, householdincome) values (217,759,906042,1159598);"
1884,969715,608346,883,1181,"insert into income (ownerid, houseid, familyincome, householdincome) values (883,1181,969715,608346);"
1885,883521,1157271,694,790,"insert into income (ownerid, houseid, familyincome, householdincome) values (694,790,883521,1157271);"
1886,892655,811767,775,2020,"insert into income (ownerid, houseid, familyincome, householdincome) values (775,2020,892655,811767);"
1887,498185,1050212,929,1311,"insert into income (ownerid, houseid, familyincome, householdincome) values (929,1311,498185,1050212);"
1888,993389,755897,50,2473,"insert into income (ownerid, houseid, familyincome, householdincome) values (50,2473,993389,755897);"
1889,403821,839308,934,1717,"insert into income (ownerid, houseid, familyincome, householdincome) values (934,1717,403821,839308);"
1890,555249,782300,97,470,"insert into income (ownerid, houseid, familyincome, householdincome) values (97,470,555249,782300);"
1891,405982,670131,705,1256,"insert into income (ownerid, houseid, familyincome, householdincome) values (705,1256,405982,670131);"
1892,556577,816015,824,2372,"insert into income (ownerid, houseid, familyincome, householdincome) values (824,2372,556577,816015);"
1893,530916,636003,869,1746,"insert into income (ownerid, houseid, familyincome, householdincome) values (869,1746,530916,636003);"
1894,708453,1079648,813,370,"insert into income (ownerid, houseid, familyincome, householdincome) values (813,370,708453,1079648);"
1895,328014,996338,941,1839,"insert into income (ownerid, houseid, familyincome, householdincome) values (941,1839,328014,996338);"
1896,460039,532562,426,1394,"insert into income (ownerid, houseid, familyincome, householdincome) values (426,1394,460039,532562);"
1897,746233,1057050,158,1738,"insert into income (ownerid, houseid, familyincome, householdincome) values (158,1738,746233,1057050);"
1898,694250,616979,627,2386,"insert into income (ownerid, houseid, familyincome, householdincome) values (627,2386,694250,616979);"
1899,711161,549698,41,191,"insert into income (ownerid, houseid, familyincome, householdincome) values (41,191,711161,549698);"
1900,450309,645963,880,1958,"insert into income (ownerid, houseid, familyincome, householdincome) values (880,1958,450309,645963);"
1901,346200,964110,157,451,"insert into income (ownerid, houseid, familyincome, householdincome) values (157,451,346200,964110);"
1902,922548,919075,227,627,"insert into income (ownerid, houseid, familyincome, householdincome) values (227,627,922548,919075);"
1903,583659,1089754,569,1440,"insert into income (ownerid, houseid, familyincome, householdincome) values (569,1440,583659,1089754);"
1904,851177,820542,345,2359,"insert into income (ownerid, houseid, familyincome, householdincome) values (345,2359,851177,820542);"
1905,853875,828064,103,1964,"insert into income (ownerid, houseid, familyincome, householdincome) values (103,1964,853875,828064);"
1906,471595,1154333,556,1068,"insert into income (ownerid, houseid, familyincome, householdincome) values (556,1068,471595,1154333);"
1907,937016,1109192,920,1111,"insert into income (ownerid, houseid, familyincome, householdincome) values (920,1111,937016,1109192);"
1908,725344,997661,744,1865,"insert into income (ownerid, houseid, familyincome, householdincome) values (744,1865,725344,997661);"
1909,413402,521742,912,1348,"insert into income (ownerid, houseid, familyincome, householdincome) values (912,1348,413402,521742);"
1910,988739,680934,269,698,"insert into income (ownerid, houseid, familyincome, householdincome) values (269,698,988739,680934);"
1911,307581,788694,572,832,"insert into income (ownerid, houseid, familyincome, householdincome) values (572,832,307581,788694);"
1912,354854,740494,823,1117,"insert into income (ownerid, houseid, familyincome, householdincome) values (823,1117,354854,740494);"
1913,798790,1135460,4,775,"insert into income (ownerid, houseid, familyincome, householdincome) values (4,775,798790,1135460);"
1914,498862,1093132,124,156,"insert into income (ownerid, houseid, familyincome, householdincome) values (124,156,498862,1093132);"
1915,713867,959671,564,1123,"insert into income (ownerid, houseid, familyincome, householdincome) values (564,1123,713867,959671);"
1916,349127,738835,987,2242,"insert into income (ownerid, houseid, familyincome, householdincome) values (987,2242,349127,738835);"
1917,583722,778206,209,2009,"insert into income (ownerid, houseid, familyincome, householdincome) values (209,2009,583722,778206);"
1918,523926,806011,372,1062,"insert into income (ownerid, houseid, familyincome, householdincome) values (372,1062,523926,806011);"
1919,385556,1117489,105,557,"insert into income (ownerid, houseid, familyincome, householdincome) values (105,557,385556,1117489);"
1920,999383,1121617,458,2195,"insert into income (ownerid, houseid, familyincome, householdincome) values (458,2195,999383,1121617);"
1921,977489,524965,251,5,"insert into income (ownerid, houseid, familyincome, householdincome) values (251,5,977489,524965);"
1922,593240,732441,845,936,"insert into income (ownerid, houseid, familyincome, householdincome) values (845,936,593240,732441);"
1923,307607,500040,972,1248,"insert into income (ownerid, houseid, familyincome, householdincome) values (972,1248,307607,500040);"
1924,920585,1052326,334,233,"insert into income (ownerid, houseid, familyincome, householdincome) values (334,233,920585,1052326);"
1925,948175,1150263,436,2137,"insert into income (ownerid, houseid, familyincome, householdincome) values (436,2137,948175,1150263);"
1926,645305,950176,481,1215,"insert into income (ownerid, houseid, familyincome, householdincome) values (481,1215,645305,950176);"
1927,617193,1191384,350,2248,"insert into income (ownerid, houseid, familyincome, householdincome) values (350,2248,617193,1191384);"
1928,413122,1074073,973,2326,"insert into income (ownerid, houseid, familyincome, householdincome) values (973,2326,413122,1074073);"
1929,430949,932537,668,1048,"insert into income (ownerid, houseid, familyincome, householdincome) values (668,1048,430949,932537);"
1930,500768,815885,434,1166,"insert into income (ownerid, houseid, familyincome, householdincome) values (434,1166,500768,815885);"
1931,593877,1184532,668,1616,"insert into income (ownerid, houseid, familyincome, householdincome) values (668,1616,593877,1184532);"
1932,597633,1193405,710,1042,"insert into income (ownerid, houseid, familyincome, householdincome) values (710,1042,597633,1193405);"
1933,889155,1077874,925,2451,"insert into income (ownerid, houseid, familyincome, householdincome) values (925,2451,889155,1077874);"
1934,329835,1030898,447,812,"insert into income (ownerid, houseid, familyincome, householdincome) values (447,812,329835,1030898);"
1935,507327,1161592,403,1812,"insert into income (ownerid, houseid, familyincome, householdincome) values (403,1812,507327,1161592);"
1936,829942,1097445,591,916,"insert into income (ownerid, houseid, familyincome, householdincome) values (591,916,829942,1097445);"
1937,536747,758292,221,2202,"insert into income (ownerid, houseid, familyincome, householdincome) values (221,2202,536747,758292);"
1938,551038,895601,372,1217,"insert into income (ownerid, houseid, familyincome, householdincome) values (372,1217,551038,895601);"
1939,482201,690125,206,2092,"insert into income (ownerid, houseid, familyincome, householdincome) values (206,2092,482201,690125);"
1940,352716,578228,288,1199,"insert into income (ownerid, houseid, familyincome, householdincome) values (288,1199,352716,578228);"
1941,887478,759592,179,1816,"insert into income (ownerid, houseid, familyincome, householdincome) values (179,1816,887478,759592);"
1942,900716,628432,624,302,"insert into income (ownerid, houseid, familyincome, householdincome) values (624,302,900716,628432);"
1943,921578,606761,781,2208,"insert into income (ownerid, houseid, familyincome, householdincome) values (781,2208,921578,606761);"
1944,579376,624486,697,2457,"insert into income (ownerid, houseid, familyincome, householdincome) values (697,2457,579376,624486);"
1945,576936,1037199,14,523,"insert into income (ownerid, houseid, familyincome, householdincome) values (14,523,576936,1037199);"
1946,542388,514381,325,89,"insert into income (ownerid, houseid, familyincome, householdincome) values (325,89,542388,514381);"
1947,497213,692476,364,2190,"insert into income (ownerid, houseid, familyincome, householdincome) values (364,2190,497213,692476);"
1948,980521,852702,154,459,"insert into income (ownerid, houseid, familyincome, householdincome) values (154,459,980521,852702);"
1949,971407,955594,82,138,"insert into income (ownerid, houseid, familyincome, householdincome) values (82,138,971407,955594);"
1950,896308,966707,595,1502,"insert into income (ownerid, houseid, familyincome, householdincome) values (595,1502,896308,966707);"
1951,652098,544226,29,102,"insert into income (ownerid, houseid, familyincome, householdincome) values (29,102,652098,544226);"
1952,403256,656418,965,1594,"insert into income (ownerid, houseid, familyincome, householdincome) values (965,1594,403256,656418);"
1953,721095,924822,327,961,"insert into income (ownerid, houseid, familyincome, householdincome) values (327,961,721095,924822);"
1954,798819,668458,222,1568,"insert into income (ownerid, houseid, familyincome, householdincome) values (222,1568,798819,668458);"
1955,305158,690669,810,1392,"insert into income (ownerid, houseid, familyincome, householdincome) values (810,1392,305158,690669);"
1956,438886,1140985,438,243,"insert into income (ownerid, houseid, familyincome, householdincome) values (438,243,438886,1140985);"
1957,482684,595728,260,1303,"insert into income (ownerid, houseid, familyincome, householdincome) values (260,1303,482684,595728);"
1958,922751,974330,237,2148,"insert into income (ownerid, houseid, familyincome, householdincome) values (237,2148,922751,974330);"
1959,368766,521597,806,637,"insert into income (ownerid, houseid, familyincome, householdincome) values (806,637,368766,521597);"
1960,389022,514540,814,369,"insert into income (ownerid, houseid, familyincome, householdincome) values (814,369,389022,514540);"
1961,512299,1034972,553,1211,"insert into income (ownerid, houseid, familyincome, householdincome) values (553,1211,512299,1034972);"
1962,819632,945706,260,292,"insert into income (ownerid, houseid, familyincome, householdincome) values (260,292,819632,945706);"
1963,728326,725300,82,651,"insert into income (ownerid, houseid, familyincome, householdincome) values (82,651,728326,725300);"
1964,927019,807712,562,2070,"insert into income (ownerid, houseid, familyincome, householdincome) values (562,2070,927019,807712);"
1965,879554,509906,52,581,"insert into income (ownerid, houseid, familyincome, householdincome) values (52,581,879554,509906);"
1966,529254,1036988,121,356,"insert into income (ownerid, houseid, familyincome, householdincome) values (121,356,529254,1036988);"
1967,322653,939772,402,478,"insert into income (ownerid, houseid, familyincome, householdincome) values (402,478,322653,939772);"
1968,451902,825242,934,628,"insert into income (ownerid, houseid, familyincome, householdincome) values (934,628,451902,825242);"
1969,945366,1125727,290,838,"insert into income (ownerid, houseid, familyincome, householdincome) values (290,838,945366,1125727);"
1970,944405,674257,297,1680,"insert into income (ownerid, houseid, familyincome, householdincome) values (297,1680,944405,674257);"
1971,848020,568015,794,1123,"insert into income (ownerid, houseid, familyincome, householdincome) values (794,1123,848020,568015);"
1972,569407,1184768,736,2497,"insert into income (ownerid, houseid, familyincome, householdincome) values (736,2497,569407,1184768);"
1973,812314,637954,486,1787,"insert into income (ownerid, houseid, familyincome, householdincome) values (486,1787,812314,637954);"
1974,375516,862101,258,2023,"insert into income (ownerid, houseid, familyincome, householdincome) values (258,2023,375516,862101);"
1975,315071,1028909,255,1683,"insert into income (ownerid, houseid, familyincome, householdincome) values (255,1683,315071,1028909);"
1976,882558,1131225,94,1613,"insert into income (ownerid, houseid, familyincome, householdincome) values (94,1613,882558,1131225);"
1977,349814,867854,640,278,"insert into income (ownerid, houseid, familyincome, householdincome) values (640,278,349814,867854);"
1978,836824,1138025,236,1633,"insert into income (ownerid, houseid, familyincome, householdincome) values (236,1633,836824,1138025);"
1979,784904,587632,377,1833,"insert into income (ownerid, houseid, familyincome, householdincome) values (377,1833,784904,587632);"
1980,967453,1096894,847,2263,"insert into income (ownerid, houseid, familyincome, householdincome) values (847,2263,967453,1096894);"
1981,416742,956036,193,1354,"insert into income (ownerid, houseid, familyincome, householdincome) values (193,1354,416742,956036);"
1982,557454,790065,986,88,"insert into income (ownerid, houseid, familyincome, householdincome) values (986,88,557454,790065);"
1983,399158,944345,940,1927,"insert into income (ownerid, houseid, familyincome, householdincome) values (940,1927,399158,944345);"
1984,898566,780320,572,2031,"insert into income (ownerid, houseid, familyincome, householdincome) values (572,2031,898566,780320);"
1985,404769,1077848,881,1961,"insert into income (ownerid, houseid, familyincome, householdincome) values (881,1961,404769,1077848);"
1986,563280,559280,433,1649,"insert into income (ownerid, houseid, familyincome, householdincome) values (433,1649,563280,559280);"
1987,748172,957525,441,523,"insert into income (ownerid, houseid, familyincome, householdincome) values (441,523,748172,957525);"
1988,836247,557955,395,384,"insert into income (ownerid, houseid, familyincome, householdincome) values (395,384,836247,557955);"
1989,909405,798110,111,1996,"insert into income (ownerid, houseid, familyincome, householdincome) values (111,1996,909405,798110);"
1990,990853,562150,253,1681,"insert into income (ownerid, houseid, familyincome, householdincome) values (253,1681,990853,562150);"
1991,480235,725419,243,1174,"insert into income (ownerid, houseid, familyincome, householdincome) values (243,1174,480235,725419);"
1992,790401,511505,563,1177,"insert into income (ownerid, houseid, familyincome, householdincome) values (563,1177,790401,511505);"
1993,766789,1003777,252,568,"insert into income (ownerid, houseid, familyincome, householdincome) values (252,568,766789,1003777);"
1994,542292,545407,669,983,"insert into income (ownerid, houseid, familyincome, householdincome) values (669,983,542292,545407);"
1995,732781,962761,161,1678,"insert into income (ownerid, houseid, familyincome, householdincome) values (161,1678,732781,962761);"
1996,918440,569868,160,190,"insert into income (ownerid, houseid, familyincome, householdincome) values (160,190,918440,569868);"
1997,457606,621862,593,1063,"insert into income (ownerid, houseid, familyincome, householdincome) values (593,1063,457606,621862);"
1998,742948,1137523,450,1360,"insert into income (ownerid, houseid, familyincome, householdincome) values (450,1360,742948,1137523);"
1999,386485,729124,372,1099,"insert into income (ownerid, houseid, familyincome, householdincome) values (372,1099,386485,729124);"
2000,620730,1163196,823,1,"insert into income (ownerid, houseid, familyincome, householdincome) values (823,1,620730,1163196);"
2001,602654,1123487,345,1901,"insert into income (ownerid, houseid, familyincome, householdincome) values (345,1901,602654,1123487);"
2002,993810,972093,475,620,"insert into income (ownerid, houseid, familyincome, householdincome) values (475,620,993810,972093);"
2003,993507,627134,968,285,"insert into income (ownerid, houseid, familyincome, householdincome) values (968,285,993507,627134);"
2004,565732,969266,267,1313,"insert into income (ownerid, houseid, familyincome, householdincome) values (267,1313,565732,969266);"
2005,421540,592700,408,573,"insert into income (ownerid, houseid, familyincome, householdincome) values (408,573,421540,592700);"
2006,881949,628160,206,2209,"insert into income (ownerid, houseid, familyincome, householdincome) values (206,2209,881949,628160);"
2007,511091,703745,755,284,"insert into income (ownerid, houseid, familyincome, householdincome) values (755,284,511091,703745);"
2008,601142,712156,384,1633,"insert into income (ownerid, houseid, familyincome, householdincome) values (384,1633,601142,712156);"
2009,786558,680457,162,1037,"insert into income (ownerid, houseid, familyincome, householdincome) values (162,1037,786558,680457);"
2010,685447,1057783,834,2289,"insert into income (ownerid, houseid, familyincome, householdincome) values (834,2289,685447,1057783);"
2011,817407,1093149,53,1762,"insert into income (ownerid, houseid, familyincome, householdincome) values (53,1762,817407,1093149);"
2012,430489,900480,484,1493,"insert into income (ownerid, houseid, familyincome, householdincome) values (484,1493,430489,900480);"
2013,605354,772127,62,1566,"insert into income (ownerid, houseid, familyincome, householdincome) values (62,1566,605354,772127);"
2014,954894,941948,257,8,"insert into income (ownerid, houseid, familyincome, householdincome) values (257,8,954894,941948);"
2015,310926,1041761,394,436,"insert into income (ownerid, houseid, familyincome, householdincome) values (394,436,310926,1041761);"
2016,308568,538872,92,507,"insert into income (ownerid, houseid, familyincome, householdincome) values (92,507,308568,538872);"
2017,739375,1120996,915,9,"insert into income (ownerid, houseid, familyincome, householdincome) values (915,9,739375,1120996);"
2018,488729,667065,734,1425,"insert into income (ownerid, houseid, familyincome, householdincome) values (734,1425,488729,667065);"
2019,640240,737731,614,33,"insert into income (ownerid, houseid, familyincome, householdincome) values (614,33,640240,737731);"
2020,451085,591995,931,1971,"insert into income (ownerid, houseid, familyincome, householdincome) values (931,1971,451085,591995);"
2021,468711,1101721,884,1194,"insert into income (ownerid, houseid, familyincome, householdincome) values (884,1194,468711,1101721);"
2022,860965,677209,136,412,"insert into income (ownerid, houseid, familyincome, householdincome) values (136,412,860965,677209);"
2023,342327,709879,453,311,"insert into income (ownerid, houseid, familyincome, householdincome) values (453,311,342327,709879);"
2024,760837,853301,12,2469,"insert into income (ownerid, houseid, familyincome, householdincome) values (12,2469,760837,853301);"
2025,842368,641576,178,1688,"insert into income (ownerid, houseid, familyincome, householdincome) values (178,1688,842368,641576);"
2026,730489,881224,827,1376,"insert into income (ownerid, houseid, familyincome, householdincome) values (827,1376,730489,881224);"
2027,412922,767757,333,971,"insert into income (ownerid, houseid, familyincome, householdincome) values (333,971,412922,767757);"
2028,429542,587834,82,2164,"insert into income (ownerid, houseid, familyincome, householdincome) values (82,2164,429542,587834);"
2029,878417,850088,317,244,"insert into income (ownerid, houseid, familyincome, householdincome) values (317,244,878417,850088);"
2030,724160,595567,142,2233,"insert into income (ownerid, houseid, familyincome, householdincome) values (142,2233,724160,595567);"
2031,360727,574643,157,2213,"insert into income (ownerid, houseid, familyincome, householdincome) values (157,2213,360727,574643);"
2032,949940,965317,507,2165,"insert into income (ownerid, houseid, familyincome, householdincome) values (507,2165,949940,965317);"
2033,473792,663825,241,1082,"insert into income (ownerid, houseid, familyincome, householdincome) values (241,1082,473792,663825);"
2034,498746,986446,250,2044,"insert into income (ownerid, houseid, familyincome, householdincome) values (250,2044,498746,986446);"
2035,622107,538014,3,509,"insert into income (ownerid, houseid, familyincome, householdincome) values (3,509,622107,538014);"
2036,337968,1039547,119,915,"insert into income (ownerid, houseid, familyincome, householdincome) values (119,915,337968,1039547);"
2037,880132,627847,305,1212,"insert into income (ownerid, houseid, familyincome, householdincome) values (305,1212,880132,627847);"
2038,509707,583630,309,1416,"insert into income (ownerid, houseid, familyincome, householdincome) values (309,1416,509707,583630);"
2039,745561,543740,747,1875,"insert into income (ownerid, houseid, familyincome, householdincome) values (747,1875,745561,543740);"
2040,905348,986663,802,1870,"insert into income (ownerid, houseid, familyincome, householdincome) values (802,1870,905348,986663);"
2041,939583,577547,221,1636,"insert into income (ownerid, houseid, familyincome, householdincome) values (221,1636,939583,577547);"
2042,834688,819388,886,1600,"insert into income (ownerid, houseid, familyincome, householdincome) values (886,1600,834688,819388);"
2043,633728,1158581,121,1050,"insert into income (ownerid, houseid, familyincome, householdincome) values (121,1050,633728,1158581);"
2044,791317,1121411,764,2355,"insert into income (ownerid, houseid, familyincome, householdincome) values (764,2355,791317,1121411);"
2045,898048,913435,187,2132,"insert into income (ownerid, houseid, familyincome, householdincome) values (187,2132,898048,913435);"
2046,495882,923817,242,393,"insert into income (ownerid, houseid, familyincome, householdincome) values (242,393,495882,923817);"
2047,350955,1179473,203,2490,"insert into income (ownerid, houseid, familyincome, householdincome) values (203,2490,350955,1179473);"
