,addressid,stateID,bedrooms,bathrooms,propertytypeID,price,heatingtypeID,forsale,appliancessincluded,yr_built,ownerid,
2215,2565,32,4,3,2,1027500,1,FALSE,FALSE,1988,707,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2565,707,32,4,3,2,1027500,1,FALSE,FALSE,1988);"
2216,488,32,4,1,1,327000,1,FALSE,FALSE,1905,166,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (488,166,32,4,1,1,327000,1,FALSE,FALSE,1905);"
2217,3393,32,4,2.75,1,564500,3,FALSE,TRUE,1995,264,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3393,264,32,4,2.75,1,564500,3,FALSE,TRUE,1995);"
2218,2097,32,4,1.75,1,782000,3,TRUE,FALSE,1905,150,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2097,150,32,4,1.75,1,782000,3,TRUE,FALSE,1905);"
2219,1201,32,4,2.5,2,398000,4,TRUE,TRUE,2005,182,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1201,182,32,4,2.5,2,398000,4,TRUE,TRUE,2005);"
2220,1486,32,3,1.75,1,257000,3,FALSE,TRUE,1915,971,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1486,971,32,3,1.75,1,257000,3,FALSE,TRUE,1915);"
2221,2373,32,4,2,2,235000,3,TRUE,FALSE,1984,928,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2373,928,32,4,2,2,235000,3,TRUE,FALSE,1984);"
2222,1803,32,4,2.75,2,453000,1,TRUE,TRUE,1979,951,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1803,951,32,4,2.75,2,453000,1,TRUE,TRUE,1979);"
2223,4468,32,2,1,4,535000,1,FALSE,TRUE,1954,144,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4468,144,32,2,1,4,535000,1,FALSE,TRUE,1954);"
2224,2014,32,3,2.5,2,275000,4,FALSE,FALSE,1993,725,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2014,725,32,3,2.5,2,275000,4,FALSE,FALSE,1993);"
2225,641,32,3,2.5,1,665000,2,FALSE,TRUE,1996,155,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (641,155,32,3,2.5,1,665000,2,FALSE,TRUE,1996);"
2226,2572,32,4,2.75,4,670000,3,FALSE,FALSE,1977,764,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2572,764,32,4,2.75,4,670000,3,FALSE,FALSE,1977);"
2227,1050,32,3,1.75,4,465000,4,FALSE,FALSE,1966,753,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1050,753,32,3,1.75,4,465000,4,FALSE,FALSE,1966);"
2228,4195,32,3,1.5,1,210000,1,TRUE,FALSE,1970,544,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4195,544,32,3,1.5,1,210000,1,TRUE,FALSE,1970);"
2229,4514,32,4,2.5,3,265000,1,TRUE,TRUE,2001,229,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4514,229,32,4,2.5,3,265000,1,TRUE,TRUE,2001);"
2230,1428,32,2,2.5,3,426000,2,FALSE,TRUE,1987,316,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1428,316,32,2,2.5,3,426000,2,FALSE,TRUE,1987);"
2231,1425,32,4,2.25,1,529219,1,FALSE,FALSE,1966,904,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1425,904,32,4,2.25,1,529219,1,FALSE,FALSE,1966);"
2232,3839,32,3,2.25,3,600000,4,TRUE,TRUE,1969,454,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3839,454,32,3,2.25,3,600000,4,TRUE,TRUE,1969);"
2233,1451,32,5,3.5,3,875000,1,TRUE,FALSE,2001,507,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1451,507,32,5,3.5,3,875000,1,TRUE,FALSE,2001);"
2234,3769,32,4,3,2,608000,2,FALSE,TRUE,1956,589,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3769,589,32,4,3,2,608000,2,FALSE,TRUE,1956);"
2235,1427,32,3,1,2,220000,1,FALSE,FALSE,1973,44,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1427,44,32,3,1,2,220000,1,FALSE,FALSE,1973);"
2236,1360,32,4,5,4,1760000,4,FALSE,TRUE,1996,129,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1360,129,32,4,5,4,1760000,4,FALSE,TRUE,1996);"
2237,3576,32,3,2,2,295450,1,TRUE,FALSE,1966,498,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3576,498,32,3,2,2,295450,1,TRUE,FALSE,1966);"
2238,596,32,2,1,4,315000,4,FALSE,FALSE,1925,478,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (596,478,32,2,1,4,315000,4,FALSE,FALSE,1925);"
2239,767,32,4,2,2,205000,3,TRUE,TRUE,1967,251,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (767,251,32,4,2,2,205000,3,TRUE,TRUE,1967);"
2240,4364,32,3,1.5,4,310000,3,TRUE,TRUE,1952,376,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4364,376,32,3,1.5,4,310000,3,TRUE,TRUE,1952);"
2241,3244,32,5,1,2,1000000,1,FALSE,FALSE,1927,282,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3244,282,32,5,1,2,1000000,1,FALSE,FALSE,1927);"
2242,2405,32,4,2.5,2,525000,3,TRUE,TRUE,2006,370,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2405,370,32,4,2.5,2,525000,3,TRUE,TRUE,2006);"
2243,4688,32,4,1.75,3,284000,2,FALSE,FALSE,1960,789,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4688,789,32,4,1.75,3,284000,2,FALSE,FALSE,1960);"
2244,4862,32,3,1.75,2,510000,2,FALSE,TRUE,1986,700,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4862,700,32,3,1.75,2,510000,2,FALSE,TRUE,1986);"
2245,590,32,2,1,1,405000,2,FALSE,FALSE,1947,639,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (590,639,32,2,1,1,405000,2,FALSE,FALSE,1947);"
2246,3257,32,3,2.5,3,509950,4,FALSE,FALSE,2007,899,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3257,899,32,3,2.5,3,509950,4,FALSE,FALSE,2007);"
2247,3648,32,4,2.25,2,600000,4,TRUE,TRUE,1987,811,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3648,811,32,4,2.25,2,600000,4,TRUE,TRUE,1987);"
2248,2198,32,4,3.75,1,990000,1,FALSE,TRUE,2006,654,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2198,654,32,4,3.75,1,990000,1,FALSE,TRUE,2006);"
2249,2228,32,3,1.5,4,280005,2,TRUE,TRUE,1954,643,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2228,643,32,3,1.5,4,280005,2,TRUE,TRUE,1954);"
2250,190,32,3,1.75,4,700000,3,FALSE,FALSE,1968,172,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (190,172,32,3,1.75,4,700000,3,FALSE,FALSE,1968);"
2251,452,32,3,1,3,330000,2,TRUE,TRUE,1953,773,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (452,773,32,3,1,3,330000,2,TRUE,TRUE,1953);"
2252,3303,32,2,1,4,340000,3,FALSE,TRUE,1956,323,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3303,323,32,2,1,4,340000,3,FALSE,TRUE,1956);"
2253,120,32,2,2.5,3,468000,3,FALSE,TRUE,2007,619,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (120,619,32,2,2.5,3,468000,3,FALSE,TRUE,2007);"
2254,3212,32,4,2.5,2,1339000,3,TRUE,TRUE,1972,189,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3212,189,32,4,2.5,2,1339000,3,TRUE,TRUE,1972);"
2255,861,32,3,1.75,1,515000,2,FALSE,FALSE,1955,180,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (861,180,32,3,1.75,1,515000,2,FALSE,FALSE,1955);"
2256,3879,32,4,2,4,245000,1,TRUE,TRUE,1977,261,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3879,261,32,4,2,4,245000,1,TRUE,TRUE,1977);"
2257,3172,32,3,2.5,2,265000,3,FALSE,FALSE,1983,238,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3172,238,32,3,2.5,2,265000,3,FALSE,FALSE,1983);"
2258,1252,32,3,2.5,4,372400,4,FALSE,TRUE,1990,114,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1252,114,32,3,2.5,4,372400,4,FALSE,TRUE,1990);"
2259,67,32,3,1.5,4,390000,1,TRUE,FALSE,1948,772,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (67,772,32,3,1.5,4,390000,1,TRUE,FALSE,1948);"
2260,905,32,3,1,3,208000,2,TRUE,TRUE,1967,829,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (905,829,32,3,1,3,208000,2,TRUE,TRUE,1967);"
2261,2468,32,2,0.5,1,273000,4,TRUE,TRUE,1945,441,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2468,441,32,2,0.5,1,273000,4,TRUE,TRUE,1945);"
2262,3550,32,5,3.5,2,455000,4,TRUE,TRUE,2003,355,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3550,355,32,5,3.5,2,455000,4,TRUE,TRUE,2003);"
2263,686,32,4,2.5,3,270000,4,FALSE,TRUE,1988,647,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (686,647,32,4,2.5,3,270000,4,FALSE,TRUE,1988);"
2264,1490,32,4,2.25,2,618000,3,TRUE,TRUE,1958,657,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1490,657,32,4,2.25,2,618000,3,TRUE,TRUE,1958);"
2265,1366,32,3,2.5,4,213550,1,FALSE,TRUE,1990,931,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1366,931,32,3,2.5,4,213550,1,FALSE,TRUE,1990);"
2266,126,32,5,1.75,1,210000,4,FALSE,FALSE,1957,970,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (126,970,32,5,1.75,1,210000,4,FALSE,FALSE,1957);"
2267,1567,32,5,4,2,2750000,4,TRUE,FALSE,2004,969,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1567,969,32,5,4,2,2750000,4,TRUE,FALSE,2004);"
2268,2141,32,4,2.75,2,403500,4,TRUE,TRUE,1974,269,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2141,269,32,4,2.75,2,403500,4,TRUE,TRUE,1974);"
2269,280,32,3,1.5,2,235000,2,FALSE,FALSE,1963,771,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (280,771,32,3,1.5,2,235000,2,FALSE,FALSE,1963);"
2270,2917,32,3,2,2,287500,4,FALSE,FALSE,1936,473,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2917,473,32,3,2,2,287500,4,FALSE,FALSE,1936);"
2271,489,32,4,1.5,2,546800,2,FALSE,FALSE,1946,782,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (489,782,32,4,1.5,2,546800,2,FALSE,FALSE,1946);"
2272,4836,32,3,1.75,3,183000,4,TRUE,TRUE,1957,239,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4836,239,32,3,1.75,3,183000,4,TRUE,TRUE,1957);"
2273,969,32,3,2,1,560000,4,TRUE,TRUE,1986,687,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (969,687,32,3,2,1,560000,4,TRUE,TRUE,1986);"
2274,2482,32,3,1,1,299500,3,TRUE,FALSE,1958,404,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2482,404,32,3,1,1,299500,3,TRUE,FALSE,1958);"
2275,3789,32,4,2.25,2,610000,2,TRUE,FALSE,1965,676,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3789,676,32,4,2.25,2,610000,2,TRUE,FALSE,1965);"
2276,567,32,3,1.5,2,288350,4,TRUE,FALSE,1963,924,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (567,924,32,3,1.5,2,288350,4,TRUE,FALSE,1963);"
2277,2706,32,2,1,4,500000,2,FALSE,FALSE,1926,173,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2706,173,32,2,1,4,500000,2,FALSE,FALSE,1926);"
2278,1401,32,4,2.75,3,625000,1,TRUE,TRUE,1951,979,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1401,979,32,4,2.75,3,625000,1,TRUE,TRUE,1951);"
2279,114,32,2,1.5,1,418000,1,FALSE,FALSE,2007,54,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (114,54,32,2,1.5,1,418000,1,FALSE,FALSE,2007);"
2280,1884,32,3,3,1,660000,3,TRUE,FALSE,2002,341,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1884,341,32,3,3,1,660000,3,TRUE,FALSE,2002);"
2281,2178,32,4,2.5,2,775000,1,FALSE,FALSE,1999,690,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2178,690,32,4,2.5,2,775000,1,FALSE,FALSE,1999);"
2282,858,32,3,2.75,2,429500,2,TRUE,TRUE,1972,494,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (858,494,32,3,2.75,2,429500,2,TRUE,TRUE,1972);"
2283,3278,32,3,2,3,569000,4,FALSE,TRUE,1908,482,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3278,482,32,3,2,3,569000,4,FALSE,TRUE,1908);"
2284,2195,32,4,2,1,250000,1,FALSE,TRUE,1978,148,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2195,148,32,4,2,1,250000,1,FALSE,TRUE,1978);"
2285,3055,32,3,1.5,4,225000,1,FALSE,TRUE,1969,766,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3055,766,32,3,1.5,4,225000,1,FALSE,TRUE,1969);"
2286,3774,32,4,2.75,4,530000,3,TRUE,FALSE,1974,930,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3774,930,32,4,2.75,4,530000,3,TRUE,FALSE,1974);"
2287,1080,32,3,1,1,306000,2,FALSE,FALSE,1955,481,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1080,481,32,3,1,1,306000,2,FALSE,FALSE,1955);"
2288,3266,32,3,1.75,2,517100,2,TRUE,FALSE,1962,793,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3266,793,32,3,1.75,2,517100,2,TRUE,FALSE,1962);"
2289,1462,32,3,1.75,2,354950,2,FALSE,FALSE,1976,573,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1462,573,32,3,1.75,2,354950,2,FALSE,FALSE,1976);"
2290,4390,32,3,1.5,3,348000,4,TRUE,FALSE,1925,804,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4390,804,32,3,1.5,3,348000,4,TRUE,FALSE,1925);"
2291,1323,32,4,2.5,3,522250,4,FALSE,FALSE,1977,74,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1323,74,32,4,2.5,3,522250,4,FALSE,FALSE,1977);"
2292,2383,32,3,2.5,4,275000,4,TRUE,TRUE,1983,299,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2383,299,32,3,2.5,4,275000,4,TRUE,TRUE,1983);"
2293,2027,32,3,1.5,3,390000,1,FALSE,FALSE,1954,330,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2027,330,32,3,1.5,3,390000,1,FALSE,FALSE,1954);"
2294,249,32,3,1.5,3,260000,4,TRUE,TRUE,1954,564,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (249,564,32,3,1.5,3,260000,4,TRUE,TRUE,1954);"
2295,1149,32,5,2.75,4,585000,4,TRUE,TRUE,1922,199,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1149,199,32,5,2.75,4,585000,4,TRUE,TRUE,1922);"
2296,3652,32,5,2.75,4,605000,3,TRUE,FALSE,1925,57,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3652,57,32,5,2.75,4,605000,3,TRUE,FALSE,1925);"
2297,2041,32,4,2.5,3,342000,3,FALSE,FALSE,2001,674,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2041,674,32,4,2.5,3,342000,3,FALSE,FALSE,2001);"
2298,3339,32,5,3,2,900000,3,TRUE,TRUE,1972,513,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3339,513,32,5,3,2,900000,3,TRUE,TRUE,1972);"
2299,4751,32,3,1.75,3,252000,1,TRUE,TRUE,1981,526,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4751,526,32,3,1.75,3,252000,1,TRUE,TRUE,1981);"
2300,3324,32,3,1.75,4,357000,2,FALSE,FALSE,1971,341,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3324,341,32,3,1.75,4,357000,2,FALSE,FALSE,1971);"
2301,2923,32,3,1,1,370000,4,FALSE,FALSE,1959,597,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2923,597,32,3,1,1,370000,4,FALSE,FALSE,1959);"
2302,4266,32,3,1,4,322500,1,TRUE,FALSE,1959,276,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4266,276,32,3,1,4,322500,1,TRUE,FALSE,1959);"
2303,3060,32,2,2,4,210000,2,TRUE,TRUE,1910,828,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3060,828,32,2,2,4,210000,2,TRUE,TRUE,1910);"
2304,1459,32,2,1,2,290000,4,FALSE,TRUE,1949,652,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1459,652,32,2,1,2,290000,4,FALSE,TRUE,1949);"
2305,302,32,4,3.25,1,860000,1,FALSE,FALSE,2005,576,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (302,576,32,4,3.25,1,860000,1,FALSE,FALSE,2005);"
2306,3066,32,6,2,4,302000,4,TRUE,FALSE,1911,411,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3066,411,32,6,2,4,302000,4,TRUE,FALSE,1911);"
2307,2698,32,4,2.25,1,369160,2,FALSE,FALSE,1965,692,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2698,692,32,4,2.25,1,369160,2,FALSE,FALSE,1965);"
2308,3037,32,4,2.75,3,1185000,3,TRUE,TRUE,2003,836,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3037,836,32,4,2.75,3,1185000,3,TRUE,TRUE,2003);"
2309,898,32,4,2,1,993000,3,TRUE,TRUE,1954,218,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (898,218,32,4,2,1,993000,3,TRUE,TRUE,1954);"
2310,1727,32,6,2,2,380000,3,TRUE,TRUE,1968,742,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1727,742,32,6,2,2,380000,3,TRUE,TRUE,1968);"
2311,1739,32,4,2,2,635000,3,TRUE,FALSE,1949,484,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1739,484,32,4,2,2,635000,3,TRUE,FALSE,1949);"
2312,1094,32,3,1,3,260000,2,TRUE,TRUE,1947,850,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1094,850,32,3,1,3,260000,2,TRUE,TRUE,1947);"
2313,92,32,2,1,4,243000,3,FALSE,FALSE,1943,293,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (92,293,32,2,1,4,243000,3,FALSE,FALSE,1943);"
2314,2853,32,4,2.5,2,1400000,3,FALSE,TRUE,2001,747,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2853,747,32,4,2.5,2,1400000,3,FALSE,TRUE,2001);"
2315,3739,32,4,2.5,4,665000,1,TRUE,FALSE,1952,349,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3739,349,32,4,2.5,4,665000,1,TRUE,FALSE,1952);"
2316,3863,32,5,2.25,1,898000,2,TRUE,TRUE,1987,690,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3863,690,32,5,2.25,1,898000,2,TRUE,TRUE,1987);"
